geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
4,238290,Other Building Equipment Contractors,82,0.0010196215466784344,-0.6660399103288108,28.86
4,238310,Drywall and Insulation Contractors,59,0.0017955710684908724,0.6231369126768085,76.0
4,238320,Painting and Wall Covering Contractors,51,0.0019142807271983664,1.1897088310142148,87.95
4,238330,Flooring Contractors,62,0.0008042358524921834,0.9453721417684271,83.19
4,238340,Tile and Terrazzo Contractors,53,0.0005048114755928375,1.2015167756209193,88.16
4,238350,Finish Carpentry Contractors,65,0.0015384528543907808,0.6011794588952527,75.16
4,238390,Other Building Finishing Contractors,57,0.000641401583038674,0.6471129077717552,76.43
4,238910,Site Preparation Contractors,102,0.003359493666994018,-0.549180963756163,33.72
4,238990,All Other Specialty Trade Contractors,80,0.003342393372579838,0.14316403862503904,62.68
4,311111,Dog and Cat Food Manufacturing,46,0.00022256770311162945,-1.2291350481362981,6.77
4,311119,Other Animal Food Manufacturing,69,0.00021743359928717758,-1.3312024276798986,4.44
4,311211,Flour Milling,53,8.62644171084998e-05,-0.655479130938157,29.6
4,311212,Rice Milling,11,3.0867723664106755e-05,-0.4740471929199875,37.63
4,311213,Malt Manufacturing,21,6.969761057775453e-06,-0.6891924998652479,26.96
4,311221,Wet Corn Milling and Starch Manufacturing,16,7.807853313364748e-05,-1.2838036271314301,5.29
4,311224,Soybean and Other Oilseed Processing,38,5.838537287739799e-05,-1.4188382612962913,2.85
4,311225,Fats and Oils Refining and Blending,30,5.193762684534893e-05,-0.033468068082871956,56.87
4,311230,Breakfast Cereal Manufacturing,26,7.60535737481374e-05,0.012702578786089092,57.93
4,311313,Beet Sugar Manufacturing,3,3.9397793370207254e-05,0.09624135531053292,61.21
4,311314,Cane Sugar Manufacturing,12,3.8307871887921376e-05,1.4858885653937968,90.59
4,311340,Nonchocolate Confectionery Manufacturing,36,0.00015557195052417306,-0.4472521952301621,38.9
4,311351,Chocolate and Confectionery Manufacturing from Cacao Beans,17,6.029560368582534e-05,0.17456122033850582,63.42
4,311352,Confectionery Manufacturing from Purchased Chocolate,47,0.00018771316139389805,-0.29612431959082397,46.3
4,311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",21,0.0001742899178752194,-0.1925926158436099,50.74
4,311412,Frozen Specialty Food Manufacturing,42,0.000373189115534683,-0.7101031749628711,25.9
4,311421,Fruit and Vegetable Canning,53,0.0003220431158712049,-0.5907903524637901,32.24
4,311422,Specialty Canning,20,6.899776625754991e-05,-0.5125559148746571,35.84
4,311423,Dried and Dehydrated Food Manufacturing,22,7.677062735490443e-05,0.4182572519989707,71.67
4,311511,Fluid Milk Manufacturing,59,0.0003279172190178403,-0.9639661439348214,15.01
4,311512,Creamery Butter Manufacturing,13,2.2010677513320505e-05,-0.4311196914054321,39.64
4,311513,Cheese Manufacturing,35,0.0003601215306049608,-0.7147110593391434,25.37
4,311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",33,0.00011689121076073284,-1.1201122265081231,9.94
4,311520,Ice Cream and Frozen Dessert Manufacturing,30,0.00015060420313649115,0.06951937011428601,59.94
4,311611,Animal (except Poultry) Slaughtering,32,0.0008722412165579678,-1.2748137981226897,5.6
4,311612,Meat Processed from Carcasses,53,0.0008866339165529955,-1.449477121594405,2.22
4,311613,Rendering and Meat Byproduct Processing,26,4.806553736880701e-05,-0.5287887716164229,34.78
4,311615,Poultry Processing,34,0.0014251354388061749,-1.193633271198905,7.51
4,311710,Seafood Product Preparation and Packaging,14,0.00018712804565077616,0.9298639152841753,82.77
4,311811,Retail Bakeries,57,0.0007375441306339963,0.10819861802770421,61.73
4,311812,Commercial Bakeries,62,0.0008920089503893211,-0.3000627906933957,45.67
4,311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",26,8.127372400540133e-05,0.6091376747638491,75.79
4,311821,Cookie and Cracker Manufacturing,44,0.00022534413467703137,-1.0520134869314535,11.73
4,311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",39,0.00012776747986817502,0.1511183937762681,62.9
4,311830,Tortilla Manufacturing,29,0.0001257195747672484,1.5679572268463207,91.54
4,311911,Roasted Nuts and Peanut Butter Manufacturing,28,9.644084189573737e-05,-0.07526947798110509,54.65
4,311919,Other Snack Food Manufacturing,46,0.0002857085755091063,-0.8717196894361596,18.71
4,311920,Coffee and Tea Manufacturing,42,0.00016804868328191926,0.017267887974951622,58.25
4,311930,Flavoring Syrup and Concentrate Manufacturing,22,5.8006768573025006e-05,-0.027842903606861397,57.08
4,311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",38,0.0001232127553579909,0.41147822362538927,71.35
4,311942,Spice and Extract Manufacturing,41,0.00016882310117722764,0.22147836340739416,65.22
4,311991,Perishable Prepared Food Manufacturing,44,0.000403477459884522,-0.4437268326006893,39.22
4,311999,All Other Miscellaneous Food Manufacturing,39,0.0002526724817381361,-0.6555860705201784,29.49
4,312111,Soft Drink Manufacturing,75,0.0004735192561935247,-0.29748643609491043,46.19
4,312112,Bottled Water Manufacturing,59,0.0001267463955321388,-0.3423763266269506,43.87
4,312113,Ice Manufacturing,50,4.600615941017213e-05,-0.4981455956590461,36.26
4,312120,Breweries,63,0.0006408164672955521,-0.32488843209801455,44.5
4,312130,Wineries,25,0.00046084174842588374,0.06856120451805199,59.83
4,312140,Distilleries,34,0.00015861799424571937,-0.6886748949574398,27.17
4,312230,Tobacco Manufacturing,15,6.208536948831582e-05,0.3024888720396035,68.39
4,313110,"Fiber, Yarn, and Thread Mills",15,0.0001226391124725773,-0.7065710151880502,26.11
4,313210,Broadwoven Fabric Mills,26,0.00011414346133960162,-0.6310970958121438,30.97
4,313220,Narrow Fabric Mills and Schiffli Machine Embroidery,27,3.220431158712049e-05,-0.5941410816231474,32.03
4,313230,Nonwoven Fabric Mills,35,8.97062744209815e-05,-0.6839948244058016,27.59
4,313240,Knit Fabric Mills,15,2.5641836977988704e-05,-0.7482183458447019,23.57
4,313310,Textile and Fabric Finishing Mills,32,0.0001001867299374883,-0.07729567866615442,54.44
4,313320,Fabric Coating Mills,31,3.675903609730461e-05,-0.4457967489246135,39.01
4,314110,Carpet and Rug Mills,8,0.00015349536327897577,-0.5832951295652321,32.77
4,314120,Curtain and Linen Mills,36,8.756085002953458e-05,-0.08711669302220271,54.23
4,314910,Textile Bag and Canvas Mills,68,0.00014142591696987325,-0.5339437562913038,34.57
4,314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",27,2.968028289130057e-05,-0.23088958279658037,49.26
4,314999,All Other Miscellaneous Textile Product Mills,61,0.0001906215308229451,-0.5540916939602631,33.4
4,315120,Apparel Knitting Mills,20,3.754492685032127e-05,-0.6843642435231992,27.38
4,315210,Cut and Sew Apparel Contractors,22,0.0001564324148522935,-0.3775030951944538,42.92
4,315250,Cut and Sew Apparel Manufacturing (except Contractors),36,0.0002780905979908135,-0.33537700276941235,43.97
4,315990,Apparel Accessories and Other Apparel Manufacturing,39,8.376907055695057e-05,0.205616178532355,64.59
4,316110,Leather and Hide Tanning and Finishing,32,2.2957188274252973e-05,-1.0189919739268765,13.11
4,316210,Footwear Manufacturing,22,7.423512580137624e-05,-0.13233500988813465,52.75
4,316990,Other Leather and Allied Product Manufacturing,42,7.607651946355395e-05,-0.29035083829521396,46.51
4,321113,Sawmills,61,0.0004699856160193768,-0.8534132500694123,19.34
4,321114,Wood Preservation,40,6.635900898464727e-05,-0.4029933700274747,41.33
4,321211,Hardwood Veneer and Plywood Manufacturing,36,7.491776083501844e-05,-0.9361643141769,16.07
4,321212,Softwood Veneer and Plywood Manufacturing,11,8.522612348590115e-05,1.018527374765395,84.14
4,321215,Engineered Wood Member Manufacturing,74,0.000229204751295865,-0.47220314272600517,37.84
4,321219,Reconstituted Wood Product Manufacturing,27,8.214566119123003e-05,-0.415273595546094,41.01
4,321911,Wood Window and Door Manufacturing,39,0.000331232874895531,-0.5431068649380484,34.14
4,321912,"Cut Stock, Resawing Lumber, and Planing",40,7.645512376792694e-05,-1.1777814051782878,7.82
4,321918,Other Millwork (including Flooring),57,0.00021076213252981722,-0.9851867511701923,14.27
4,321920,Wood Container and Pallet Manufacturing,84,0.0003993816496826688,-1.4168008498399123,3.07
4,321991,Manufactured Home (Mobile Home) Manufacturing,24,0.00017872991380832082,-0.05516822308936607,55.71
4,321992,Prefabricated Wood Building Manufacturing,44,0.00010904377608827456,-0.783597471445097,22.52
4,321999,All Other Miscellaneous Wood Product Manufacturing,65,0.00020311547286725368,-1.1752276352792628,8.14
4,322110,Pulp Mills,14,2.6238425578818864e-05,-0.6887892409986,27.06
4,322120,Paper Mills,39,0.0002895347735548152,-0.8712698717805075,18.82
4,322130,Paperboard Mills,35,0.00018880881930503806,-0.639032747325124,30.34
4,322211,Corrugated and Solid Fiber Box Manufacturing,79,0.0006080958771115594,-1.2828331105263346,5.39
4,322212,Folding Paperboard Box Manufacturing,48,0.00016644821963161525,-0.7416619435446858,24.1
4,322219,Other Paperboard Container Manufacturing,43,0.0001501854438301392,-0.9944482123768562,13.95
4,322220,Paper Bag and Coated and Treated Paper Manufacturing,53,0.0003133868447303134,-1.1581371545460795,8.46
4,322230,Stationery Product Manufacturing,42,7.595031802876295e-05,-0.8401853325095916,19.98
4,322291,Sanitary Paper Product Manufacturing,31,0.00016512884099516393,-0.26772514691516675,47.78
4,322299,All Other Converted Paper Product Manufacturing,40,0.0001028197507815368,-1.3605324235991432,4.23
4,323111,Commercial Printing (except Screen and Books),63,0.0015173427962075596,-0.9729568243429624,14.8
4,323113,Commercial Screen Printing,74,0.00046085895771244616,-0.7888315614040291,22.3
4,323117,Books Printing,33,7.555450443782756e-05,-0.45789590834465166,38.37
4,323120,Support Activities for Printing,36,9.54771218482425e-05,-0.4837784837050597,37.21
4,324110,Petroleum Refineries,27,0.0003719213647579189,0.25580678462838813,66.49
4,324121,Asphalt Paving Mixture and Block Manufacturing,64,0.00010272223149101648,-0.7462428504876611,23.78
4,324122,Asphalt Shingle and Coating Materials Manufacturing,30,7.890457888864309e-05,0.45824065886514104,72.52
4,324191,Petroleum Lubricating Oil and Grease Manufacturing,40,6.383498028882735e-05,-0.815188011879447,21.25
4,324199,All Other Petroleum and Coal Products Manufacturing,26,2.6691603458295625e-05,-0.8301594677810454,20.51
4,325110,Petrochemical Manufacturing,14,0.00015122373745273784,-0.6222061649080525,31.29
4,325120,Industrial Gas Manufacturing,48,0.00012678655053411774,-0.6150216226653911,31.4
4,325130,Synthetic Dye and Pigment Manufacturing,32,5.582692560845326e-05,-0.8019914303214761,21.99
4,325180,Other Basic Inorganic Chemical Manufacturing,48,0.0002394155946562274,-0.8905698541454233,17.86
4,325193,Ethyl Alcohol Manufacturing,31,6.142568017009016e-05,-1.5656145270438997,0.85
4,325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",18,1.8557347343130527e-05,-0.8112735565084551,21.35
4,325199,All Other Basic Organic Chemical Manufacturing,44,0.00024211171621767142,-0.6689408651697724,28.65
4,325211,Plastics Material and Resin Manufacturing,47,0.00035728773475101754,-0.9109663314571448,17.02
4,325212,Synthetic Rubber Manufacturing,28,5.465669412220948e-05,-0.32262025594287697,44.61
4,325220,Artificial and Synthetic Fibers and Filaments Manufacturing,23,0.00013937227544009252,-0.9087119735439947,17.23
4,325311,Nitrogenous Fertilizer Manufacturing,26,5.174832469316244e-05,-0.817489840052567,21.14
4,325312,Phosphatic Fertilizer Manufacturing,15,3.3678573802633485e-05,-0.30716538168814234,45.14
4,325314,Fertilizer (Mixing Only) Manufacturing,52,4.335019285070707e-05,-0.4248666608699561,40.49
4,325315,Compost Manufacturing,23,7.073016777149904e-06,1.136910576250112,86.79
4,325320,Pesticide and Other Agricultural Chemical Manufacturing,33,8.156628187696228e-05,-0.38592756369409037,42.39
4,325411,Medicinal and Botanical Manufacturing,32,0.0002605830171279899,1.0627417298460975,85.2
4,325412,Pharmaceutical Preparation Manufacturing,35,0.00133259536853125,-0.07639625244329805,54.55
4,325413,In-Vitro Diagnostic Substance Manufacturing,21,0.00016314403661163283,1.019932504767403,84.25
4,325414,Biological Product (except Diagnostic) Manufacturing,21,0.0002677822353399308,0.4703377230211106,72.83
4,325510,Paint and Coating Manufacturing,49,0.0002467410143029593,-1.1163220185422,10.25
4,325520,Adhesive Manufacturing,38,0.0001384372375368683,-0.4992790692644206,36.15
4,325611,Soap and Other Detergent Manufacturing,35,0.00016662031249723935,-1.4134697830944152,3.28
4,325612,Polish and Other Sanitation Good Manufacturing,36,0.0001520211010634628,-0.7239856101053588,24.95
4,325613,Surface Active Agent Manufacturing,26,2.7466021353604006e-05,-0.46843995988300025,38.05
4,325620,Toilet Preparation Manufacturing,35,0.00032837039689731707,0.054763790784235385,59.41
4,325910,Printing Ink Manufacturing,26,4.3774688585913154e-05,-0.7354260112038331,24.42
4,325920,Explosives Manufacturing,21,4.085484629915784e-05,-0.39343859280860827,41.97
4,325991,Custom Compounding of Purchased Resins,42,9.914843631488965e-05,-1.0403848583198834,12.26
4,325992,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing",16,3.5210200306687845e-05,-0.18094715482855325,51.06
4,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,56,0.00024955186444148604,-0.7468480163948953,23.68
4,326111,Plastics Bag and Pouch Manufacturing,44,0.00022692165261191882,-0.7787439462982915,22.62
4,326112,Plastics Packaging Film and Sheet (including Laminated) Manufacturing,40,0.00014076049122279345,-1.2289749075456438,6.87
4,326113,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing,48,0.00020758415094462577,-0.9388485680598733,15.96
4,326121,Unlaminated Plastics Profile Shape Manufacturing,55,0.00012836980489785933,-0.9980782204647153,13.64
4,326122,Plastics Pipe and Pipe Fitting Manufacturing,51,0.00018644541061713397,-0.7710503135146233,23.04
4,326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",46,0.00011654702502948468,-0.5455639973988518,33.93
4,326140,Polystyrene Foam Product Manufacturing,36,0.00016841007829972984,-1.0601996370203126,11.63
4,326150,Urethane and Other Foam Product (except Polystyrene) Manufacturing,59,0.00021425561770198613,-0.8040381270074937,21.88
4,326160,Plastics Bottle Manufacturing,52,0.0002002300491536232,-1.029043772546545,12.68
4,326191,Plastics Plumbing Fixture Manufacturing,28,8.643077354526975e-05,-0.5001585393814388,36.05
4,326199,All Other Plastics Product Manufacturing,73,0.0017202919126380434,-1.4171122396236286,2.96
4,326211,Tire Manufacturing (except Retreading),26,0.0002953285666974927,-1.304272797797455,5.07
4,326212,Tire Retreading,35,3.739577970011373e-05,-0.9237223514167592,16.38
4,326220,Rubber and Plastics Hoses and Belting Manufacturing,38,0.00013224189437440124,-1.0112728360387508,13.42
4,326291,Rubber Product Manufacturing for Mechanical Use,41,0.0001582565992279088,-1.2563518776068472,6.24
4,326299,All Other Rubber Product Manufacturing,46,0.00014183320341851693,-0.72050596403426,25.16
4,327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",56,9.633758617636292e-05,-0.5888910423107286,32.45
4,327120,Clay Building Material and Refractories Manufacturing,50,0.00012737740270609376,-0.980973120573062,14.48
4,327211,Flat Glass Manufacturing,27,6.746040332464142e-05,-0.7017909292103238,26.22
4,327212,Other Pressed and Blown Glass and Glassware Manufacturing,22,6.996722273389893e-05,-0.23245109173570588,49.15
4,327213,Glass Container Manufacturing,24,6.492490177111323e-05,0.28786598043763134,67.65
4,327215,Glass Product Manufacturing Made of Purchased Glass,53,0.0002709430076385598,-0.4290223136119926,39.85
4,327310,Cement Manufacturing,50,8.812875648609406e-05,-0.26227910203719546,47.99
4,327320,Ready-Mix Concrete Manufacturing,101,0.0006184845497664,-0.4157470359091007,40.8
4,327331,Concrete Block and Brick Manufacturing,69,0.00010852176106254816,-0.29831382350047436,45.98
4,327332,Concrete Pipe Manufacturing,45,5.762816426865202e-05,0.07310184693785073,60.15
4,327390,Other Concrete Product Manufacturing,79,0.0003310837277453235,-0.3027014204975925,45.45
4,327410,Lime Manufacturing,24,2.4408504774349426e-05,-0.742877084089784,23.89
4,327420,Gypsum Product Manufacturing,29,7.098830706993517e-05,0.7648908151097606,79.39
4,327910,Abrasive Product Manufacturing,32,5.750196283386102e-05,-0.6440810829812459,30.02
4,327991,Cut Stone and Stone Product Manufacturing,77,0.0002110604268302323,-0.5222269253985117,35.31
4,327992,Ground or Treated Mineral and Earth Manufacturing,27,3.9420739085623796e-05,-1.2345835813464807,6.55
4,327993,Mineral Wool Manufacturing,38,0.00010100130283477564,-1.1519152379723827,8.99
4,327999,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing,44,7.422938937252211e-05,-0.13286639450268764,52.64
4,331110,Iron and Steel Mills and Ferroalloy Manufacturing,37,0.0004933845093153983,-1.3186486700572004,4.86
4,331210,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,42,0.00016025861289800233,-1.3923984591784517,3.59
4,331221,Rolled Steel Shape Manufacturing,47,0.0001259260862059973,-1.1998339144879122,7.29
4,331222,Steel Wire Drawing,34,5.9699015084995175e-05,-1.047858491372735,11.95
4,331313,Alumina Refining and Primary Aluminum Production,19,4.472693577569976e-05,-0.04393263517528274,56.34
4,331314,Secondary Smelting and Alloying of Aluminum,24,3.2818109474513056e-05,-1.259949643515811,6.03
4,331315,"Aluminum Sheet, Plate, and Foil Manufacturing",19,0.00010837835034119476,-1.2315784328980799,6.66
4,331318,"Other Aluminum Rolling, Drawing, and Extruding",34,0.00015555474123761067,-0.87696004233412,18.5
4,331410,Nonferrous Metal (except Aluminum) Smelting and Refining,24,4.709034446360386e-05,0.4510698050082239,72.3
4,331420,"Copper Rolling, Drawing, Extruding, and Alloying",43,0.00016523783314339254,-1.1591267375637784,8.35
4,331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",28,8.912689510671375e-05,-0.7410071973962675,24.21
4,331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",30,6.011203796249298e-05,-0.5413707429961907,34.25
4,331511,Iron Foundries,46,0.00019064447653836165,-1.810442884392894,0.11
4,331512,Steel Investment Foundries,21,6.335312026507992e-05,0.09527095885612909,61.1
4,331513,Steel Foundries (except Investment),32,6.355963170382882e-05,-0.9079821795303832,17.34
4,331523,Nonferrous Metal Die-Casting Foundries,37,0.00011960454160873925,-1.448432997616682,2.33
4,331524,Aluminum Foundries (except Die-Casting),40,8.854177936359187e-05,-1.0636060569359085,11.52
4,331529,Other Nonferrous Metal Foundries (except Die-Casting),30,7.611093803667877e-05,-1.3872771519659395,3.7
4,332111,Iron and Steel Forging,43,0.00011681663718562908,-1.3951242966396409,3.49
4,332112,Nonferrous Forging,17,3.95641498069772e-05,-0.6002028522697473,31.92
4,332114,Custom Roll Forming,23,3.465950313669077e-05,-0.3003884412803237,45.56
4,332117,Powder Metallurgy Part Manufacturing,20,4.690104231141737e-05,-0.47880451587504497,37.42
4,332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",49,0.00027464874067833177,-1.3997959646814382,3.38
4,332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",26,5.5803979893036715e-05,-0.9767686143236449,14.59
4,332216,Saw Blade and Handtool Manufacturing,47,0.0001478564537153599,-0.8781196445906272,18.39
4,332311,Prefabricated Metal Building and Component Manufacturing,58,0.00021956755082091624,-0.6885970479980621,27.27
4,332312,Fabricated Structural Metal Manufacturing,87,0.0005780541992024482,-1.0817019121820926,11.1
4,332313,Plate Work Manufacturing,77,0.0002825248574950608,-1.363691979581309,4.12
4,332321,Metal Window and Door Manufacturing,52,0.0003923487879074978,-0.8312717480502343,20.4
4,332322,Sheet Metal Work Manufacturing,76,0.0006713858966592439,-0.6377530937901819,30.44
4,332323,Ornamental and Architectural Metal Work Manufacturing,60,0.0002645640987527604,-0.17136349625812772,51.37
4,332410,Power Boiler and Heat Exchanger Manufacturing,38,0.000130716004299201,-0.8068316064777898,21.67
4,332420,Metal Tank (Heavy Gauge) Manufacturing,65,0.00022263080382902496,-1.0300358629977753,12.58
4,332431,Metal Can Manufacturing,39,0.00012440593255965123,-0.7128410494734504,25.58
4,332439,Other Metal Container Manufacturing,38,8.413046557476114e-05,-0.8948323688326116,17.65
4,332510,Hardware Manufacturing,40,0.00013182887149690344,-1.253557861574645,6.34
4,332613,Spring Manufacturing,35,8.905805796046412e-05,-0.991109999220399,14.06
4,332618,Other Fabricated Wire Product Manufacturing,49,0.0001396246783096745,-0.8725913605580349,18.6
4,332710,Machine Shops,83,0.0015385905286832802,-1.3736584636670852,3.91
4,332721,Precision Turned Product Manufacturing,44,0.00022667498617119097,-1.0704964933520478,11.31
4,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",35,0.0002061959351619248,-1.106038378730835,10.47
