geo_aggregation_level,industry_code,industry_description,industry_ubiquity,industry_employment_share_nation,industry_complexity,industry_complexity_percentile
2,541820,Public Relations Agencies,8,0.0004682704237919901,1.0240718196348486,84.04
2,541830,Media Buying Agencies,5,0.0001123651683948194,1.4447213512263803,94.08
2,541840,Media Representatives,11,0.00011993151805342502,0.8082894908386906,78.65
2,541850,Indoor and Outdoor Display Advertising,25,0.00020114214134143085,0.5383472001267704,68.71
2,541860,Direct Mail Advertising,16,0.00020932228888742902,1.6356501186390058,95.88
2,541870,Advertising Material Distribution Services,11,0.00010976082969504157,0.7459226254341315,76.64
2,541890,Other Services Related to Advertising,19,0.0006124326173252864,0.3818728521090332,61.95
2,541910,Marketing Research and Public Opinion Polling,13,0.00043618657721080647,1.1937344244408,88.9
2,541921,"Photography Studios, Portrait",21,0.0003334872914352065,-0.706934666552992,25.9
2,541922,Commercial Photography,16,0.00011414919776845575,0.07436733708276864,50.11
2,541930,Translation and Interpretation Services,17,0.00026813789392888724,0.6966033343365057,75.37
2,541940,Veterinary Services,27,0.002794512789150146,-1.3322481677708786,9.73
2,541990,"All Other Professional, Scientific, and Technical Services",17,0.0020156032700489736,-0.4363294105257696,33.51
2,551111,Offices of Bank Holding Companies,18,4.889158312380262e-05,-0.12514479495044123,43.23
2,551112,Offices of Other Holding Companies,19,0.0005101922458580172,-0.13349470443579822,42.71
2,551114,"Corporate, Subsidiary, and Regional Managing Offices",19,0.014434753754957336,0.7106854666724731,75.69
2,561110,Office Administrative Services,21,0.003742113471564901,-0.2727063071080953,38.16
2,561210,Facilities Support Services,21,0.0010327350230389897,-0.440953297581825,32.88
2,561311,Employment Placement Agencies,15,0.001460907809140568,0.18247831828655542,54.02
2,561312,Executive Search Services,14,0.000250813878789396,0.05412009465751554,49.58
2,561320,Temporary Help Services,15,0.015046291489381377,0.3493947784290215,60.36
2,561330,Professional Employer Organizations,18,0.0024453593105142938,-0.36509498339719637,35.1
2,561410,Document Preparation Services,14,0.000371841054753961,-1.1672067457773652,13.95
2,561421,Telephone Answering Services,18,0.00021775483930300922,0.20643816724915268,54.76
2,561422,Telemarketing Bureaus and Other Contact Centers,23,0.0018811643234234383,0.3154232183084029,59.41
2,561431,Private Mail Centers,17,0.0002213515801945526,0.3073733542028704,58.99
2,561439,Other Business Service Centers (including Copy Shops),13,0.0002545138754003138,0.8234772222987666,79.39
2,561440,Collection Agencies,22,0.0005202654149258804,0.5736221579084005,70.4
2,561450,Credit Bureaus,10,0.00012907538564691808,0.23061263890955058,55.71
2,561491,Repossession Services,18,5.697994780813463e-05,0.21808177272395,54.97
2,561492,Court Reporting and Stenotype Services,15,0.00013077336858774238,-1.1847242617121785,13.42
2,561499,All Other Business Support Services,16,0.0005948045714565259,0.2605655856787867,57.19
2,561510,Travel Agencies,17,0.0005889419411675987,0.2905739765203875,58.56
2,561520,Tour Operators,20,0.00016176729368664014,0.44879394595602073,64.38
2,561591,Convention and Visitors Bureaus,28,6.087498300009309e-05,0.016841367319526963,48.63
2,561599,All Other Travel Arrangement and Reservation Services,13,0.000463589497847015,1.0772475862368789,86.05
2,561611,Investigation and Personal Background Check Services,11,0.0002763295143325937,0.2864778756546998,58.46
2,561612,Security Guards and Patrol Services,12,0.004729175048067258,1.1572400142612225,87.74
2,561613,Armored Car Services,19,0.00015191210891523418,2.21670730458278,99.37
2,561621,Security Systems Services (except Locksmiths),17,0.0008628506825237469,0.7578682628259494,77.06
2,561622,Locksmiths,19,0.00013785785822260056,0.21970771675919584,55.07
2,561710,Exterminating and Pest Control Services,16,0.0009074399440069474,-0.5884668227642655,28.22
2,561720,Janitorial Services,20,0.008227128898313561,-0.3988991876537965,34.14
2,561730,Landscaping Services,23,0.007371448751857484,-1.2020043505739024,12.58
2,561740,Carpet and Upholstery Cleaning Services,23,0.00026882626539138357,-0.34858113138810154,35.62
2,561790,Other Services to Buildings and Dwellings,12,0.0009315214723366111,-0.716026131866302,25.58
2,561910,Packaging and Labeling Services,14,0.0003729195033785386,0.5557485563215359,69.56
2,561920,Convention and Trade Show Organizers,20,0.0003437210805109855,1.364758879005354,92.18
2,561990,All Other Support Services,19,0.0012552338890043696,-0.41943125619478405,33.72
2,562111,Solid Waste Collection,28,0.0011261929219305764,-1.0970797443288784,15.86
2,562112,Hazardous Waste Collection,12,7.784907597948203e-05,0.5849685470969508,70.93
2,562119,Other Waste Collection,22,0.0001104147825844131,-0.3428755930958066,35.94
2,562211,Hazardous Waste Treatment and Disposal,13,0.0002540377518054205,-0.06561476876258795,45.98
2,562212,Solid Waste Landfill,19,0.00023121250139481267,-0.6990744930151975,26.0
2,562213,Solid Waste Combustors and Incinerators,12,2.7213618484022015e-05,1.7708514033769185,97.25
2,562219,Other Nonhazardous Waste Treatment and Disposal,18,0.00012382655324538348,-0.07664881246990818,45.56
2,562910,Remediation Services,21,0.0005952405400494402,-0.021904206611216396,47.25
2,562920,Materials Recovery Facilities,16,0.00015447629261303305,-0.05651940140452191,46.3
2,562991,Septic Tank and Related Services,26,0.00022443777891807784,-1.0547485135948973,17.02
2,562998,All Other Miscellaneous Waste Management Services,16,0.0001476958337074441,0.011209004678760981,48.41
2,611110,Elementary and Secondary Schools,18,0.007510207229410184,-0.7318793395474404,24.95
2,611210,Junior Colleges,19,0.00018481626482255928,-1.5819105145172394,6.13
2,611310,"Colleges, Universities, and Professional Schools",16,0.011069426139818662,-0.2415124797626264,39.43
2,611410,Business and Secretarial Schools,17,2.085765531363913e-05,1.4625723754736344,94.4
2,611420,Computer Training,13,0.0001162487307290696,1.1856887386951256,88.48
2,611430,Professional and Management Development Training,17,0.0003324489978126079,0.4685456506771934,65.54
2,611511,Cosmetology and Barber Schools,23,0.00011027710829191384,1.0883969443340262,86.36
2,611512,Flight Training,18,0.0001611076043684145,0.8691532385376985,80.02
2,611513,Apprenticeship Training,18,9.654983404396596e-05,1.1738977612098027,87.95
2,611519,Other Technical and Trade Schools,22,0.0003749616720506111,0.31398045449797846,59.2
2,611610,Fine Arts Schools,18,0.0010036054373176863,0.17683489583454257,53.81
2,611620,Sports and Recreation Instruction,19,0.0014193990099520386,0.5363585283894643,68.5
2,611630,Language Schools,15,0.00012181880314643581,2.0315142553214063,98.52
2,611691,Exam Preparation and Tutoring,13,0.0007684405364423737,1.0399962926799915,84.67
2,611692,Automobile Driving Schools,19,0.00015121800102388372,0.453002449384908,64.59
2,611699,All Other Miscellaneous Schools and Instruction,22,0.0006326994204669495,0.2673865014405453,57.72
2,611710,Educational Support Services,21,0.0014155728119063299,0.183148742484294,54.12
2,621111,Offices of Physicians (except Mental Health Specialists),23,0.016814717776534475,0.038188217008304805,49.26
2,621112,"Offices of Physicians, Mental Health Specialists",21,0.0005651472342806419,0.2019662730911855,54.55
2,621210,Offices of Dentists,21,0.006299241361873184,-0.22246631119953172,39.96
2,621310,Offices of Chiropractors,26,0.0009636971017794608,-1.1214349081722264,15.43
2,621320,Offices of Optometrists,30,0.0009382961948133459,-1.294175348476743,10.68
2,621330,Offices of Mental Health Practitioners (except Physicians),21,0.0017361416655620216,0.37095869976836066,60.99
2,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",23,0.0029580239572084437,-0.585447588569116,28.33
2,621391,Offices of Podiatrists,15,0.00019399455098917718,0.4865773704208055,66.38
2,621399,Offices of All Other Miscellaneous Health Practitioners,22,0.0012071626152067084,-0.4525604082611357,32.45
2,621410,Family Planning Centers,16,0.00021004507892305018,0.20463770926588817,54.65
2,621420,Outpatient Mental Health and Substance Abuse Centers,26,0.0019494966639339085,-0.783311470367661,23.04
2,621491,HMO Medical Centers,8,0.001292658350848754,1.4980497749173307,95.14
2,621492,Kidney Dialysis Centers,22,0.000813058480069845,-0.7375659200793778,24.74
2,621493,Freestanding Ambulatory Surgical and Emergency Centers,22,0.0011095228596804565,0.2412828727691878,56.55
2,621498,All Other Outpatient Care Centers,22,0.0016112194544054981,-0.6622592551598008,26.96
2,621511,Medical Laboratories,16,0.0013515714751807324,0.422715291434793,63.0
2,621512,Diagnostic Imaging Centers,13,0.0005181658819652666,0.5586046922907095,69.66
2,621610,Home Health Care Services,9,0.010472017229662357,-0.8518557060608009,21.56
2,621910,Ambulance Services,25,0.0010670618133021407,-1.1852741634256172,13.32
2,621991,Blood and Organ Banks,27,0.0005263632387978272,1.3849561931580305,92.92
2,621999,All Other Miscellaneous Ambulatory Health Care Services,21,0.0007151892673894276,-0.9612450692062995,18.82
2,622110,General Medical and Surgical Hospitals,31,0.029364022095714336,-0.7828702563582329,23.15
2,622210,Psychiatric and Substance Abuse Hospitals,26,0.00076710394851936,0.823151544248367,79.28
2,622310,Specialty (except Psychiatric and Substance Abuse) Hospitals,17,0.0015882221111292662,1.0753767959609382,85.94
2,623110,Nursing Care Facilities (Skilled Nursing Facilities),24,0.00875019369052026,-1.747360844711301,4.76
2,623210,Residential Intellectual and Developmental Disability Facilities,19,0.0023777956514702777,-0.8098079514565315,22.41
2,623220,Residential Mental Health and Substance Abuse Facilities,21,0.0015308234040147797,-0.27809010893940694,37.84
2,623311,Continuing Care Retirement Communities,21,0.0028206823775827152,-0.34584081498796126,35.73
2,623312,Assisted Living Facilities for the Elderly,20,0.0029202897282059356,-0.7256923230879461,25.37
2,623990,Other Residential Care Facilities,23,0.0009641330703723752,-0.4106161041038251,33.93
2,624110,Child and Youth Services,21,0.0014837215866934676,-0.20988839085943342,40.49
2,624120,Services for the Elderly and Persons with Disabilities,14,0.01464390395097914,-1.2236601909561637,12.05
2,624190,Other Individual and Family Services,25,0.0033955184401979932,-0.6597637665098239,27.17
2,624210,Community Food Services,26,0.0002997857719171565,-0.5550855230048634,28.86
2,624221,Temporary Shelters,19,0.0005551887937898614,0.17650871633600712,53.7
2,624229,Other Community Housing Services,13,0.00029100329934147404,0.376176243159762,61.52
2,624230,Emergency and Other Relief Services,22,0.0002196077058228952,0.8126342105546054,78.96
2,624310,Vocational Rehabilitation Services,29,0.0016834296208213643,-0.7629667760689411,23.57
2,624410,Child Care Services,26,0.0071765822636824786,-1.5093047166944833,7.29
2,711110,Theater Companies and Dinner Theaters,20,0.00048678187970428754,0.44864262203738314,64.27
2,711120,Dance Companies,16,0.00010648532881932982,1.0652811710134933,85.52
2,711130,Musical Groups and Artists,8,0.00036222106356557465,0.02391759888992434,48.84
2,711190,Other Performing Arts Companies,13,6.702443473172707e-05,0.7520799332861657,76.85
2,711211,Sports Teams and Clubs,18,0.0007022134653213716,2.136123991154711,98.84
2,711212,Racetracks,15,0.0001512811017412792,-0.09011988774783215,44.5
2,711219,Other Spectator Sports,13,0.00018964633791774196,-0.7476342280131338,24.31
2,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",21,0.0008386027977573133,0.6782362195504351,74.52
2,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",18,0.0002955981788536371,-0.0428906260326031,46.62
2,711410,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",4,0.00021285019263272279,-0.37316681431993604,34.88
2,711510,"Independent Artists, Writers, and Performers",17,0.002100921176396541,-0.5334998241024461,29.6
2,712110,Museums,21,0.0006092718450266573,-0.32625873776076386,36.36
2,712120,Historical Sites,18,9.025123516212445e-05,0.23746637337680807,56.34
2,712130,Zoos and Botanical Gardens,18,0.00028390160042005344,0.9549024356196163,82.35
2,712190,Nature Parks and Other Similar Institutions,23,8.503108490486052e-05,0.08804212456944273,50.42
2,713110,Amusement and Theme Parks,5,0.0012151649334582284,0.18444798722201725,54.23
2,713120,Amusement Arcades,19,0.00021516197346093966,0.2504626220907136,56.98
2,713210,Casinos (except Casino Hotels),18,0.00037803066148757393,0.3142276669215571,59.3
2,713290,Other Gambling Industries,18,0.000413458846090719,-1.139759489679293,14.9
2,713910,Golf Courses and Country Clubs,23,0.0025758573305170373,-1.1590475667081654,14.59
2,713920,Skiing Facilities,18,0.00025410658895167013,-0.13220939124321332,42.92
2,713930,Marinas,16,0.00028050563453840485,-0.5289929253186142,30.02
2,713940,Fitness and Recreational Sports Centers,23,0.004140089696178306,0.49822899998546755,66.91
2,713950,Bowling Centers,24,0.00040616210858825775,-0.4592036511618043,32.03
2,713990,All Other Amusement and Recreation Industries,24,0.0016705513380438288,-0.4615210912896177,31.92
2,721110,Hotels (except Casino Hotels) and Motels,20,0.00900744957891285,-1.1224771492398689,15.33
2,721120,Casino Hotels,9,0.0014720422175464464,0.2345760107904007,56.13
2,721191,Bed-and-Breakfast Inns,26,9.07503044724343e-05,-0.7279131242536878,25.26
2,721199,All Other Traveler Accommodation,26,0.00011559477783969807,-0.9646609292654563,18.6
2,721211,RV (Recreational Vehicle) Parks and Campgrounds,23,0.0002266176218826496,-1.4939637291583026,7.82
2,721214,Recreational and Vacation Camps (except Campgrounds),22,0.00023519931944843733,-1.404464331381273,9.09
2,721310,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",23,8.733712930422326e-05,-1.0611041280108995,16.6
2,722310,Food Service Contractors,24,0.003730147280975173,-0.44710759260091976,32.66
2,722320,Caterers,16,0.0013421063675714078,-0.03328340393640232,46.93
2,722330,Mobile Food Services,23,0.0005052818627588767,-1.1617415617726967,14.06
2,722410,Drinking Places (Alcoholic Beverages),26,0.0024681902973537556,-1.234987688778931,11.73
2,722511,Full-Service Restaurants,19,0.03104496784284186,-0.11821215418462087,43.55
2,722513,Limited-Service Restaurants,24,0.026842242080005237,-1.0562979461925175,16.91
2,722514,"Cafeterias, Grill Buffets, and Buffets",20,0.0004800702579449482,-0.8703771703651132,20.51
2,722515,Snack and Nonalcoholic Beverage Bars,22,0.005520354788487428,-0.2015615517553304,41.12
2,811111,General Automotive Repair,27,0.00299865508278229,-1.7686688979134833,4.44
2,811114,Specialized Automotive Repair,27,0.00035364510242864107,-1.1597790752585762,14.38
2,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",25,0.0017138441666059944,-1.4214211504257626,8.88
2,811122,Automotive Glass Replacement Shops,29,0.00027280734701615406,-0.859191682083074,20.93
2,811191,Automotive Oil Change and Lubrication Shops,22,0.0005211488249694174,-1.0334367547464562,17.55
2,811192,Car Washes,19,0.0013044696578594203,-0.7307278669424285,25.05
2,811198,All Other Automotive Repair and Maintenance,16,0.00026073216427819745,-1.1866070094717254,13.11
2,811210,Electronic and Precision Equipment Repair and Maintenance,17,0.0006934539384611057,-0.1715897542200676,42.07
2,811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,26,0.0016680617279211335,-1.95740160817246,2.85
2,811411,Home and Garden Equipment Repair and Maintenance,24,5.801250500187914e-05,-1.2600673840308638,11.42
2,811412,Appliance Repair and Maintenance,24,0.00020095857561809848,-1.1921757436648304,12.9
2,811420,Reupholstery and Furniture Repair,18,0.00011954144089134375,-0.9403283803796009,18.92
2,811430,Footwear and Leather Goods Repair,13,1.7541999435948423e-05,-0.3200446530796645,36.47
2,811490,Other Personal and Household Goods Repair and Maintenance,23,0.0004918069913805108,-1.4420770264044316,8.56
2,812111,Barber Shops,22,0.0005631509570394025,-0.7582761846351059,23.89
2,812112,Beauty Salons,22,0.004520988572092949,-1.1552073387319695,14.69
2,812113,Nail Salons,14,0.0015451128482904329,0.5436485484971415,69.03
2,812191,Diet and Weight Reducing Centers,24,0.00011715508648802311,-0.33830045852628804,36.05
2,812199,Other Personal Care Services,17,0.0015466444747944874,0.13065316424196272,52.01
2,812210,Funeral Homes and Funeral Services,31,0.0006510559928001852,-1.6436562489138193,5.5
2,812220,Cemeteries and Crematories,16,0.00019502710818292167,-0.5277511534413846,30.13
2,812310,Coin-Operated Laundries and Drycleaners,17,0.00025949883207455817,-0.7588003637865817,23.78
2,812320,Drycleaning and Laundry Services (except Coin-Operated),19,0.0005776297034672421,-0.2071175556998781,40.91
2,812331,Linen Supply,26,0.00038774817196648065,1.0358935532450817,84.57
2,812332,Industrial Launderers,25,0.0003947523515973809,1.0119521665302522,83.72
2,812910,Pet Care (except Veterinary) Services,27,0.0013117606589330274,-0.24723331060310674,38.9
2,812921,Photofinishing Laboratories (except One-Hour),16,3.446446455565014e-05,1.2975986332426714,90.91
2,812922,One-Hour Photofinishing,22,3.843407332271237e-06,2.075538720980557,98.63
2,812990,All Other Personal Services,17,0.0013022037684620367,-0.9983064401648203,18.29
2,813110,Religious Organizations,28,0.008981302936195697,-1.5742871710188566,6.24
2,813211,Grantmaking Foundations,16,0.00046193740633702375,0.42613287118741455,63.21
2,813212,Voluntary Health Organizations,15,0.0002331514143475107,1.497166527145633,95.03
2,813219,Other Grantmaking and Giving Services,21,0.00026497712163025823,0.6763474661321398,74.42
2,813311,Human Rights Organizations,19,0.00033828868238611854,0.6059518289590171,71.88
2,813312,"Environment, Conservation and Wildlife Organizations",24,0.0004726415825788419,-0.45775731779010254,32.35
2,813319,Other Social Advocacy Organizations,21,0.0007504109405538237,-0.8269412273251251,22.3
2,813410,Civic and Social Organizations,25,0.0020922190138248165,-0.708216814466662,25.79
2,813910,Business Associations,15,0.0006874306881642627,-1.543144935637968,6.55
2,813920,Professional Organizations,10,0.000519152547728178,1.2811846444274502,90.7
2,813930,Labor Unions and Similar Labor Organizations,24,0.0006159088932108928,0.0035112734844534917,48.2
2,813940,Political Organizations,17,8.93563522608792e-05,0.9781717306687456,82.98
2,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",13,0.0006280701223816615,-0.31358847489593666,36.68
2,814110,Private Households,12,0.008751438495581607,-1.2229142133010886,12.26
2,901149,US Postal Service,29,0.003474549220521427,-2.070482384208584,2.22
2,901199,"Federal Government, Civilian, Excluding Postal Service",21,0.014489852154101314,-0.8039676047311246,22.62
2,901200,"Federal Government, Military",26,0.010626585305137057,-1.8372219739723665,3.81
2,902611,Elementary and Secondary Schools (State Government),8,0.0003655080372989947,0.03024564252463736,48.94
2,902612,"Colleges, Universities, and Professional Schools (State Government)",32,0.015409000149399553,-0.11188745649388165,43.87
2,902619,All Other Schools and Educational Support Services (State Government),14,8.734860216193154e-05,-0.935799604095025,19.13
2,902622,Hospitals (State Government),19,0.0025527624679502854,0.44168597562307665,63.85
2,902999,"State Government, Excluding Education and Hospitals",33,0.013372200774734546,-1.720341245286761,5.07
2,903611,Elementary and Secondary Schools (Local Government),29,0.042492688519875386,-1.8837323787149503,3.49
2,903612,"Colleges, Universities, and Professional Schools (Local Government)",17,0.003654661613683595,-0.08497110205082209,44.93
2,903619,All Other Schools and Educational Support Services (Local Government),11,0.0003500999893967849,-0.626873315979566,27.7
2,903622,Hospitals (Local Government),19,0.004005318036679231,-2.1254228118667213,2.01
2,903999,"Local Government, Excluding Education and Hospitals",24,0.03422234136657476,-2.017799330721138,2.43
2,999999,Unclassified Industry,12,0.0013379474566521591,-0.6958173547970223,26.32
