geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
1,01093,Marion County,97,-0.548311943942835,33.79,-16.46875229751138,9.51
1,01095,Marshall County,158,0.36860682032501957,68.72,-11.22062032181589,70.98
1,01097,Mobile County,256,1.1938508431668584,86.41,-0.6711045030226201,99.01
1,01099,Monroe County,107,-0.5942512474402376,31.08,-14.611705209611674,36.24
1,01101,Montgomery County,181,1.8310280812254183,94.34,-7.323359512494219,90.9
1,01103,Morgan County,190,0.9559590571196148,81.83,-9.363005782681455,82.41
1,01105,Perry County,67,-0.9947466505902036,14.48,-15.230610950679603,26.92
1,01107,Pickens County,93,-1.1620582903255843,9.29,-16.337548118586263,11.07
1,01109,Pike County,91,-0.14965224131543373,50.3,-15.793051511613953,17.98
1,01111,Randolph County,117,-0.6140143539146332,30.32,-15.321146480520685,25.45
1,01113,Russell County,131,0.05246729738779875,58.22,-14.844635983140552,32.96
1,01115,St. Clair County,191,0.45869628790026856,71.46,-5.98248079345741,94.05
1,01117,Shelby County,245,1.5137994663951753,91.31,-6.792115382398077,92.3
1,01119,Sumter County,84,-0.7057206001034338,26.19,-15.496229782597883,22.37
1,01121,Talladega County,131,0.495513580157498,72.32,-12.663898846250985,58.89
1,01123,Tallapoosa County,120,-0.09458821046210143,52.85,-15.402790737977435,24.12
1,01125,Tuscaloosa County,164,0.8653327284628902,79.96,-10.88757562211787,73.43
1,01127,Walker County,152,-0.09631721405688157,52.75,-12.917421822317904,56.09
1,01129,Washington County,64,-0.5119173254666175,35.57,-13.434627381233518,51.0
1,01131,Wilcox County,111,-0.7418571055724265,24.59,-12.861831001673458,57.05
1,01133,Winston County,103,-0.4117409684244745,39.96,-15.119012691233046,28.38
1,02013,Aleutians East Borough,33,-0.5208411715136416,34.97,-9.569651735416642,81.32
1,02016,Aleutians West Census Area,45,0.7612208729574386,78.11,-7.525335558134874,90.14
1,02020,Anchorage Municipality,226,1.438020438013272,90.26,-8.981414859239795,84.19
1,02050,Bethel Census Area,60,0.3197422395749087,66.91,-8.990243827218526,84.16
1,02060,Bristol Bay Borough,49,0.15596976258999212,62.07,-9.868996577718834,79.64
1,02063,Chugach Census Area,112,0.33953826467524933,67.67,-12.173213063706479,63.25
1,02066,Copper River Census Area,100,0.11242473032034213,60.48,-13.31040879665206,52.27
1,02068,Denali Borough,54,0.6813012736453458,76.68,-8.2107202155414,87.75
1,02070,Dillingham Census Area,49,-0.22872285066214096,47.47,-10.835439599196537,73.85
1,02090,Fairbanks North Star Borough,160,0.6459497469099379,75.6,-12.877074645716073,56.82
1,02100,Haines Borough,98,-0.2026134909699742,48.62,-16.62834571356464,7.8
1,02105,Hoonah-Angoon Census Area,69,0.2746722795375445,65.77,-11.642508303963135,67.71
1,02110,Juneau City and Borough,139,1.121556277705917,85.01,-11.919571312155773,65.26
1,02122,Kenai Peninsula Borough,194,0.3596908675606199,68.47,-7.770135832055141,89.28
1,02130,Ketchikan Gateway Borough,116,0.4498819239161914,71.17,-14.426479674739065,38.91
1,02150,Kodiak Island Borough,103,0.5958761685118455,74.74,-14.48085851762638,38.31
1,02158,Kusilvak Census Area,33,-0.3277771537049929,43.72,-8.028906147214494,88.61
1,02164,Lake and Peninsula Borough,40,-0.3689676116497707,41.84,-10.368227526072358,76.87
1,02170,Matanuska-Susitna Borough,197,0.3807291683164538,69.23,-8.115549941248917,88.29
1,02180,Nome Census Area,65,-0.2865584779829556,45.02,-13.524414427419728,50.21
1,02185,North Slope Borough,51,0.06343961663118736,58.77,-7.8611670345007445,88.99
1,02188,Northwest Arctic Borough,39,0.07936379887511462,59.12,-7.6426599003135305,89.79
1,02195,Petersburg Borough,89,-0.19092395315537855,48.93,-16.232175835882316,11.99
1,02198,Prince of Wales-Hyder Census Area,69,-0.07146569993187639,53.55,-12.920418776713719,56.03
1,02220,Sitka City and Borough,119,0.764105738342523,78.21,-13.596251597335467,49.67
1,02230,Skagway Municipality,72,0.5808429858740947,74.32,-13.140449016136921,53.64
1,02240,Southeast Fairbanks Census Area,92,-0.044112006443418145,54.37,-11.986210195341338,64.78
1,02275,Wrangell City and Borough,61,-0.07552563385582907,53.42,-12.705802522014771,58.38
1,02282,Yakutat City and Borough,63,-0.0584727797554361,53.93,-13.69544385195901,48.11
1,02290,Yukon-Koyukuk Census Area,64,0.23048472915727886,64.49,-10.02520535442622,78.94
1,04001,Apache County,69,-0.04845218943730903,54.22,-12.469298994068605,60.67
1,04003,Cochise County,155,0.3836302224804833,69.3,-11.311623428765596,70.19
1,04005,Coconino County,177,0.9724233603954852,82.18,-12.943428555752693,55.71
1,04007,Gila County,111,-0.3640992464533713,42.13,-17.529200683801957,2.1
1,04009,Graham County,112,-0.15844681889875337,50.02,-17.63374255620079,1.81
1,04011,Greenlee County,32,-0.8943141855051439,18.29,-10.871456021262386,73.56
1,04012,La Paz County,90,-0.6686368981202673,27.9,-15.064375099920841,29.37
1,04013,Maricopa County,315,2.352817813294213,97.8,-17.42242052084342,2.55
1,04015,Mohave County,219,0.5477126227311497,73.56,-5.17106119678308,95.55
1,04017,Navajo County,155,0.086315017626894,59.53,-12.819061608510625,57.46
1,04019,Pima County,213,1.7858222234451198,93.99,-12.350460261135131,61.92
1,04021,Pinal County,184,0.44183609933892,70.95,-5.394265862822196,95.26
1,04023,Santa Cruz County,130,0.31230866701080773,66.78,-12.94741750043704,55.62
1,04025,Yavapai County,232,0.8348124823860263,79.48,-6.218499440663598,93.67
1,04027,Yuma County,156,0.37031847851495553,68.88,-10.02770286427202,78.91
1,05001,Arkansas County,92,-0.5007770764142109,36.02,-13.630363914503468,49.28
1,05003,Ashley County,105,-0.7890512822008592,22.46,-15.505311956511672,22.24
1,05005,Baxter County,152,0.46742208007139957,71.75,-14.875226177431475,32.45
1,05007,Benton County,203,1.351633163083677,88.83,-7.659316353164204,89.72
1,05009,Boone County,161,0.13597706201089924,61.15,-9.69069308530833,80.81
1,05011,Bradley County,83,-0.9901296523237383,14.7,-15.43619019525519,23.61
1,05013,Calhoun County,33,0.2114949635201749,64.08,-6.800507938728524,92.27
1,05015,Carroll County,125,-0.5896672090002686,31.28,-13.909021890092077,45.88
1,05017,Chicot County,82,-1.0571413631708793,12.44,-16.791508702995785,6.24
1,05019,Clark County,95,-0.2708026604787775,45.72,-15.912936340340389,16.23
1,05021,Clay County,107,-0.37344668296886124,41.58,-12.982372673176112,55.27
1,05023,Cleburne County,135,-0.4224322784810239,39.45,-13.308499123814409,52.31
1,05025,Cleveland County,65,-1.5545111446559008,2.9,-17.70707582537098,1.56
1,05027,Columbia County,105,-0.3117110580634213,44.16,-15.732162390753992,18.87
1,05029,Conway County,119,-0.36085324271187874,42.32,-15.005747858453175,30.38
1,05031,Craighead County,190,0.8844446452352377,80.66,-12.002320911986196,64.59
1,05033,Crawford County,153,0.10179476817240081,60.04,-10.816789243022624,74.01
1,05035,Crittenden County,144,0.1414720827160837,61.47,-9.533940354302844,81.61
1,05037,Cross County,94,-0.9961516655654378,14.44,-17.42161008975908,2.58
1,05039,Dallas County,74,-0.7092773601076201,25.96,-17.668154323407077,1.59
1,05041,Desha County,82,-1.132503608102811,10.05,-13.68075826539657,48.33
1,05043,Drew County,112,-0.6813190450929628,27.27,-15.97368526501852,15.4
1,05045,Faulkner County,201,0.7565630532989216,77.98,-9.596865616787124,81.26
1,05047,Franklin County,90,-0.9180141363653922,17.21,-16.811843486664994,6.05
1,05049,Fulton County,97,-0.9157956818885065,17.4,-15.570554682538745,21.09
1,05051,Garland County,220,0.6581650827667578,76.11,-7.351265765090807,90.8
1,05053,Grant County,98,-0.34728767769865204,43.11,-15.56160607434451,21.25
1,05055,Greene County,134,-0.0249584479933926,55.17,-12.978345927000875,55.3
1,05057,Hempstead County,101,-0.548775687270915,33.76,-16.660242729364693,7.6
1,05059,Hot Spring County,113,-0.37092623363336574,41.74,-15.576493209113831,21.0
1,05061,Howard County,86,-0.8786623487733174,18.87,-16.664149604709134,7.54
1,05063,Independence County,119,0.19246726488434956,63.51,-16.037984523416412,14.64
1,05065,Izard County,100,-0.5787856864155685,31.85,-14.378910745440495,39.58
1,05067,Jackson County,88,-0.7798978912197762,22.84,-16.729151212059886,6.81
1,05069,Jefferson County,138,0.3344601122647275,67.48,-11.498919004480145,68.82
1,05071,Johnson County,88,-0.2954756123247882,44.7,-16.811405489390157,6.08
1,05073,Lafayette County,76,-1.2786717589257877,7.03,-15.938397440405955,15.75
1,05075,Lawrence County,107,-1.0779108794971575,11.74,-13.276142468377854,52.53
1,05077,Lee County,71,-1.457808796051157,4.07,-16.925282856571553,4.93
1,05079,Lincoln County,65,-1.4970016926720722,3.56,-16.727894844414838,6.9
1,05081,Little River County,77,-1.320678210447856,6.24,-17.292670874132213,2.96
1,05083,Logan County,109,-0.9170404685450344,17.34,-14.686194875414875,35.19
1,05085,Lonoke County,161,-0.20660522693749797,48.46,-8.49763909313055,86.32
1,05087,Madison County,112,-0.7062681962667835,26.09,-14.275597304287379,41.11
1,05089,Marion County,104,-0.6421111449576716,28.95,-15.691218935970827,19.34
1,05091,Miller County,135,0.031151791373542986,57.49,-14.960837662318157,31.02
1,05093,Mississippi County,102,0.021935038763969628,57.02,-12.29473766086155,62.39
1,05095,Monroe County,89,-1.237275623080121,7.76,-14.928311199674322,31.53
1,05097,Montgomery County,108,-0.7765471748478108,23.13,-15.758482199662193,18.36
1,05099,Nevada County,72,-1.3320768234472222,6.14,-15.61426605713815,20.39
1,05101,Newton County,86,-0.8636766781074742,19.41,-17.93174376899347,1.02
1,05103,Ouachita County,108,-0.1696704050263484,49.63,-15.40469376919427,23.99
1,05105,Perry County,101,-0.7081267150015641,25.99,-16.657252875232665,7.67
1,05107,Phillips County,98,-0.6259824494643599,29.97,-15.56283100734953,21.22
1,05109,Pike County,104,-1.179204140119657,8.88,-15.521963599259898,21.95
1,05111,Poinsett County,88,-1.3405985130090134,5.98,-15.283497877333929,26.12
1,05113,Polk County,115,-0.5311001341501338,34.52,-14.422389921018437,38.98
1,05115,Pope County,173,0.3212768881510346,66.97,-10.335856191086402,77.12
1,05117,Prairie County,76,-1.7603501806254926,1.18,-17.261897272786737,3.05
1,05119,Pulaski County,231,1.6944751197627261,93.13,-7.117886224653207,91.44
1,05121,Randolph County,92,-0.7454215565520732,24.44,-14.676834902658477,35.32
1,05123,St. Francis County,101,-0.8261931303871387,20.9,-16.32330330042097,11.14
1,05125,Saline County,190,0.31197620494910394,66.75,-10.038995805350956,78.84
1,05127,Scott County,63,-1.1580595607615,9.42,-16.308490874862844,11.23
1,05129,Searcy County,108,-0.9731819527922594,15.3,-16.272350310485674,11.64
1,05131,Sebastian County,209,1.3801747515251628,89.25,-11.22101372038525,70.95
1,05133,Sevier County,90,-1.0950281541097027,11.26,-18.867747862306473,0.25
1,05135,Sharp County,123,-0.507960061222303,35.73,-14.966949754273616,30.96
1,05137,Stone County,119,-0.6372099834211814,29.37,-16.359672783392583,10.85
1,05139,Union County,148,-0.017497444925428065,55.49,-12.322175145171123,62.2
1,05141,Van Buren County,117,-0.7869872380989303,22.53,-14.475108943070591,38.43
1,05143,Washington County,217,1.3316341537181273,88.61,-10.650407479084459,74.93
1,05145,White County,166,0.032208020113280784,57.59,-8.420616809031827,86.61
1,05147,Woodruff County,53,-1.409466991646657,4.8,-13.96328136001273,45.34
1,05149,Yell County,97,-0.7576192301815352,23.89,-13.201788482427718,53.29
1,06001,Alameda County,291,2.961774350532495,99.81,-21.211031479186016,0.06
1,06003,Alpine County,104,0.7153505087122272,77.06,-9.892441315332768,79.51
1,06005,Amador County,140,0.35508433581003335,68.31,-12.454217715214286,60.83
1,06007,Butte County,217,1.027860547437088,83.23,-7.673525993289567,89.69
1,06009,Calaveras County,172,0.2803470895309778,65.96,-10.863834032460101,73.66
1,06011,Colusa County,82,-0.733245943368473,25.04,-11.49311029416647,68.85
1,06013,Contra Costa County,263,1.8538616327636759,94.53,-8.743283934799468,85.3
1,06015,Del Norte County,97,0.15921667144800733,62.2,-17.595048314439563,1.88
1,06017,El Dorado County,211,1.0001767633793461,82.69,-7.063021510159249,91.63
1,06019,Fresno County,215,1.055436386583208,83.74,-2.549671498285495,98.12
1,06021,Glenn County,117,-0.4110246968638103,40.03,-12.638952381367083,59.08
1,06023,Humboldt County,181,0.3853924014217867,69.36,-9.560885656639808,81.39
1,06025,Imperial County,122,0.3774840255645141,69.14,-10.457425970335745,76.36
1,06027,Inyo County,115,0.11815233512604617,60.58,-16.173986788195847,12.79
1,06029,Kern County,175,0.4198300785123297,70.31,-2.6499785423950417,98.03
1,06031,Kings County,88,-0.22248370355490762,47.76,-12.521563233561652,60.1
1,06033,Lake County,130,-0.208537488186073,48.43,-14.92167461618016,31.63
1,06035,Lassen County,83,-0.12858060624534548,51.29,-16.915310983069183,5.09
1,06037,Los Angeles County,326,2.913939031923237,99.75,-20.295680476480406,0.1
1,06039,Madera County,143,0.18338047144583522,63.09,-9.907738374832809,79.41
1,06041,Marin County,241,2.06426580924373,95.77,-9.128448471021787,83.68
1,06043,Mariposa County,97,0.2632284789173812,65.29,-12.692412106196773,58.61
1,06045,Mendocino County,175,0.35938069662983785,68.44,-9.317252057205247,82.79
1,06047,Merced County,139,0.10444105292641968,60.13,-11.436743952048785,69.33
1,06049,Modoc County,92,-0.8857391349940533,18.55,-15.211551133737453,27.01
1,06051,Mono County,95,0.4818555483846624,72.1,-13.654372616910885,48.87
1,06053,Monterey County,126,0.6313616780234326,75.44,-9.81242681520851,80.08
1,06055,Napa County,149,1.2603799160084728,87.4,-10.588192535396008,75.5
1,06057,Nevada County,241,0.9697174331272554,82.06,-2.8730361594983034,97.9
1,06059,Orange County,346,2.906482819734527,99.71,-27.446063328828803,0.03
1,06061,Placer County,225,1.4999931268606919,91.06,-9.304824051712728,82.85
1,06063,Plumas County,122,-0.25497727191047936,46.64,-14.483557366851418,38.28
1,06065,Riverside County,268,1.3225203885323986,88.45,-1.867021890664754,98.5
1,06067,Sacramento County,214,2.035494459695228,95.51,-9.342733977833301,82.56
1,06069,San Benito County,152,0.4182162214537666,70.22,-10.318851016600249,77.19
1,06071,San Bernardino County,295,2.0777536913061243,95.93,-5.127212522532513,95.58
1,06073,San Diego County,281,2.602843923546043,99.17,-15.545498591590219,21.57
1,06075,San Francisco County,200,2.8940196218239578,99.68,-4.465472832080734,96.47
1,06077,San Joaquin County,226,1.2739890097266962,87.59,-2.4956440669793674,98.19
1,06079,San Luis Obispo County,234,1.1087811230710547,84.89,-4.16654267136223,96.66
1,06081,San Mateo County,184,2.964265875043041,99.84,-4.54482994147999,96.28
1,06083,Santa Barbara County,203,1.844720038399376,94.43,-6.619955806454424,92.9
1,06085,Santa Clara County,160,3.3158552624319695,100.0,-2.2953563649799555,98.31
1,06087,Santa Cruz County,239,1.5667564010901833,91.82,-6.743635641322785,92.55
1,06089,Shasta County,226,0.8506128506360238,79.8,-5.455390207065197,95.1
1,06091,Sierra County,125,0.6677626158917973,76.33,-9.7155746146047,80.66
1,06093,Siskiyou County,140,-0.2952736669111172,44.77,-12.921868605517195,56.0
1,06095,Solano County,251,1.3621730931281195,88.99,-4.56901798387833,96.21
1,06097,Sonoma County,276,1.4579080604755823,90.58,-2.430289276033922,98.25
1,06099,Stanislaus County,238,0.8367787452912394,79.51,1.4573221728011199,99.62
1,06101,Sutter County,173,0.37417991288236396,68.98,-10.362062286017585,76.93
1,06103,Tehama County,125,-0.21867479102872658,47.88,-14.549420480546916,37.26
1,06105,Trinity County,121,-0.42993713571579145,39.13,-14.80467903748951,33.41
1,06107,Tulare County,170,0.6345824394460332,75.5,-5.850799762923029,94.27
1,06109,Tuolumne County,157,0.3676191252096703,68.69,-14.87500560314805,32.48
1,06111,Ventura County,295,2.0959056185776945,96.18,-8.952678880262566,84.44
1,06113,Yolo County,176,1.2030138968754591,86.61,-6.040260111587609,93.92
1,06115,Yuba County,106,-0.01209623134064436,55.74,-14.250374984619294,41.3
1,08001,Adams County,250,1.5448013261369669,91.6,-4.8129481703934704,95.9
1,08003,Alamosa County,122,-0.18738270381595726,49.03,-16.690920550772873,7.35
1,08005,Arapahoe County,247,2.065932406753882,95.8,-10.695304224251418,74.8
1,08007,Archuleta County,150,0.2519531323926288,64.91,-13.806273058937787,47.06
1,08009,Baca County,82,-1.085921669425909,11.52,-14.686466158981206,35.16
1,08011,Bent County,59,-0.6909089049327342,26.89,-12.676027797468382,58.77
1,08013,Boulder County,251,2.5970973686980474,99.14,-9.21597434777309,83.11
1,08014,Broomfield County,173,2.479029863708131,98.41,-8.86976546603985,84.73
1,08015,Chaffee County,168,0.2620375241995624,65.26,-11.055576838717974,72.41
1,08017,Cheyenne County,87,-0.8793898129644516,18.77,-13.284512343370592,52.47
1,08019,Clear Creek County,109,0.8783663908054316,80.4,-11.16035699854271,71.52
1,08021,Conejos County,93,-0.7347322226530479,24.82,-16.511953673713357,9.07
1,08023,Costilla County,70,-0.7181898405089029,25.64,-15.429469184060222,23.7
1,08025,Crowley County,39,-1.7294448071643738,1.4,-14.305140798058442,40.73
1,08027,Custer County,118,-0.22468673895551552,47.69,-15.475950470376889,22.78
1,08029,Delta County,185,-0.019970072369710958,55.36,-2.9744736798101408,97.74
1,08031,Denver County,279,2.5825039618329217,98.95,-9.013782031662448,84.06
1,08033,Dolores County,128,-0.16456194833699472,49.83,-13.381394330208938,51.64
1,08035,Douglas County,219,1.8457569945180636,94.46,-10.922827543397434,73.11
1,08037,Eagle County,153,1.1322014396319966,85.3,-14.934887004454998,31.43
1,08039,Elbert County,176,0.3213170525136166,67.01,-6.503281835166577,93.25
1,08041,El Paso County,206,1.9566193709329016,95.13,-12.603124381348945,59.37
1,08043,Fremont County,148,0.085361857488724,59.4,-13.607693430431558,49.54
1,08045,Garfield County,195,0.4629476229571261,71.59,-8.035430085159842,88.58
1,08047,Gilpin County,38,1.2958767838338765,88.1,-4.392506671150762,96.5
1,08049,Grand County,128,0.2323286019218003,64.52,-15.940473415045858,15.72
1,08051,Gunnison County,158,0.4305399179110639,70.54,-12.647638830428663,58.92
1,08053,Hinsdale County,72,-0.09370735298458788,52.97,-16.904447619813805,5.15
1,08055,Huerfano County,82,-0.9593890496009206,15.72,-16.87343607244417,5.47
1,08057,Jackson County,89,-0.4861837224841011,36.78,-15.088518560666593,28.95
1,08059,Jefferson County,272,1.8778261870503443,94.62,-9.111168550653337,83.87
1,08061,Kiowa County,81,-0.7340405361827739,24.91,-14.950142414615724,31.21
1,08063,Kit Carson County,97,-1.2659124772599346,7.19,-15.514075969775488,22.08
1,08065,Lake County,88,0.060481231694329,58.64,-16.141062336467055,13.24
1,08067,La Plata County,225,0.6329510718170693,75.47,-3.1501847239226515,97.58
1,08069,Larimer County,247,1.5146160954180128,91.35,-8.601211366411052,85.78
1,08071,Las Animas County,104,-0.3559160121744052,42.57,-16.900568176937966,5.19
1,08073,Lincoln County,81,-0.9098508388595115,17.59,-15.825665398686972,17.53
1,08075,Logan County,116,-0.7357248124810672,24.79,-14.695713540908702,34.93
1,08077,Mesa County,259,0.8050747688118232,79.22,1.1009198327294412,99.49
1,08079,Mineral County,59,-0.33971318670503725,43.4,-15.412161171200646,23.89
1,08081,Moffat County,119,-0.5723613966816411,32.17,-16.92797702144335,4.9
1,08083,Montezuma County,182,-0.3439126980990973,43.24,-4.841903088713817,95.83
1,08085,Montrose County,219,0.2685257079398216,65.54,-1.1511025784932256,98.76
1,08087,Morgan County,109,-0.8424922277613042,20.36,-13.638233306830239,49.06
1,08089,Otero County,114,-0.6364172417822567,29.4,-14.913641227088261,31.72
1,08091,Ouray County,131,0.5743879650973585,74.2,-12.360971645965098,61.72
1,08093,Park County,164,0.2914735001257728,66.21,-9.158695855530423,83.46
1,08095,Phillips County,66,-1.6612619853592039,2.16,-15.129095859460026,28.19
1,08097,Pitkin County,120,1.4031921497254598,89.6,-9.923689148129641,79.38
1,08099,Prowers County,91,-1.2709254701446742,7.1,-16.13940876242299,13.3
1,08101,Pueblo County,188,0.9542384425013649,81.71,-13.84599621991222,46.48
1,08103,Rio Blanco County,72,-1.1946420199196348,8.56,-15.102431268374518,28.7
1,08105,Rio Grande County,103,-1.114313267556737,10.79,-16.703625127354808,7.19
1,08107,Routt County,188,1.0572386846077637,83.84,-10.8881061902879,73.4
1,08109,Saguache County,79,-0.9230179123492186,17.02,-16.245732439556534,11.84
1,08111,San Juan County,98,0.35252712719089985,68.06,-13.684117488795362,48.27
1,08113,San Miguel County,122,0.9341016926691666,81.51,-13.957112527940868,45.4
1,08115,Sedgwick County,74,-0.9230601486495728,16.99,-15.443560392832724,23.45
1,08117,Summit County,134,0.990359753622779,82.53,-15.91977052064847,15.97
1,08119,Teller County,135,0.3916084199750789,69.46,-14.69426977341631,35.03
1,08121,Washington County,94,-0.9497711156799028,16.16,-13.693639642441445,48.14
1,08123,Weld County,245,0.44751962108400156,71.14,9.092700351348315,99.94
1,08125,Yuma County,88,-1.4157781533895213,4.65,-14.023444450161634,44.58
1,09110,Capitol Planning Region,232,2.6843720151691817,99.3,-9.346130941423016,82.53
1,09120,Greater Bridgeport Planning Region,241,1.962229226183407,95.16,-11.391391775829836,69.52
1,09130,Lower Connecticut River Valley Planning Region,221,1.5357642792316644,91.5,-7.163399292980392,91.25
1,09140,Naugatuck Valley Planning Region,263,2.1502184351294473,96.6,-10.746083499555699,74.58
1,09150,Northeastern Connecticut Planning Region,211,1.0104505999811888,82.85,-5.632952865113919,94.81
1,09160,Northwest Hills Planning Region,220,1.1826064831823067,86.19,-6.904698353738752,92.11
1,09170,South Central Connecticut Planning Region,229,2.4743844465872153,98.35,-11.131322792181928,71.71
1,09180,Southeastern Connecticut Planning Region,170,1.7363841775476276,93.57,-10.996939725257842,72.73
1,09190,Western Connecticut Planning Region,269,2.474661248664291,98.38,-12.36137553264714,61.69
1,10001,Kent County,167,1.103928814886769,84.79,-12.38892700305279,61.37
1,10003,New Castle County,200,2.303968992352835,97.49,-9.44458500282601,81.9
1,10005,Sussex County,209,0.6298420064402184,75.37,-5.823984122792809,94.5
1,11001,District of Columbia,114,2.4563864831863222,98.22,0.11899812470159708,99.14
1,12001,Alachua County,144,1.7286860215274762,93.38,-12.198810101756875,63.19
1,12003,Baker County,91,-0.33156193273038065,43.59,-17.9795866270626,0.86
1,12005,Bay County,218,1.1744412618487892,86.0,-11.977029303640176,64.84
1,12007,Bradford County,110,-0.2119525090637787,48.27,-17.17079148346974,3.63
1,12009,Brevard County,237,1.7220546805880252,93.29,-10.596883792814396,75.34
1,12011,Broward County,330,2.2982282446100926,97.45,-13.160867191604604,53.45
1,12013,Calhoun County,84,-1.0300080336761883,13.36,-18.760591828240504,0.29
1,12015,Charlotte County,213,0.7676481302060029,78.27,-8.14984403620146,88.01
1,12017,Citrus County,189,0.37941635992786354,69.2,-10.147990922777922,78.3
1,12019,Clay County,214,0.9971715254683101,82.6,-9.702361586030914,80.75
1,12021,Collier County,233,1.3109846494906077,88.29,-8.023269043958642,88.64
1,12023,Columbia County,165,0.18677292178240706,63.28,-12.187477619834572,63.22
1,12027,DeSoto County,122,-0.40245594871323365,40.38,-12.87748360683275,56.79
1,12029,Dixie County,94,-0.8662702708283986,19.31,-17.15669471006966,3.69
1,12031,Duval County,285,2.2059517044613766,96.91,-9.34620734941404,82.5
1,12033,Escambia County,208,1.4587541675044606,90.65,-11.715903864318236,67.13
1,12035,Flagler County,195,0.9232540265488315,81.26,-9.43771610188442,81.99
1,12037,Franklin County,117,0.20714510263439,63.98,-15.573960423022932,21.03
1,12039,Gadsden County,92,-0.030179846635140676,54.85,-16.105277812511428,13.81
1,12041,Gilchrist County,95,-0.9172879457725263,17.31,-16.77746283914917,6.33
1,12043,Glades County,93,-0.3346595316446429,43.49,-14.852484061761396,32.83
1,12045,Gulf County,120,0.13897339192781835,61.31,-16.22511337364834,12.09
1,12047,Hamilton County,77,-0.5737325946249165,32.13,-14.63552455850241,35.89
